pair,label,split,comparator,stratum,repetitions,left_units,right_units,retained_units,retained_observations
mkgw_native_adamf,W-NA,dev_oof,Clip-g,110,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,111,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,112,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,113,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,114,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,115,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,116,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,117,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,118,11,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,119,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,120,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,121,1,68,68,68,68
mkgw_native_adamf,W-NA,dev_oof,Clip-g,122,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,123,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,124,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,125,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,126,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,127,9,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,128,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,129,12,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,130,15,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,131,89,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,132,1,66,66,66,66
mkgw_native_adamf,W-NA,dev_oof,Clip-g,133,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,134,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,135,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,136,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,137,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,138,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,139,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,140,16,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,141,85,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,142,1,88,88,88,88
mkgw_native_adamf,W-NA,dev_oof,Clip-g,143,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,144,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,145,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,146,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,147,9,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,148,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Clip-g,149,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,0,1,98,98,98,98
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,1,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,2,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,3,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,4,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,5,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,6,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,7,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,8,86,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,9,1,76,76,76,76
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,10,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,11,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,12,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,13,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,14,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,15,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,16,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,17,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,18,11,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,19,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,20,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,21,1,89,89,89,89
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,22,2,1,1,1,2
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,23,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,24,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,25,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,26,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,27,9,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,28,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,29,12,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,30,15,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,31,89,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,32,1,72,72,72,72
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,33,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,34,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,35,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,36,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,37,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,38,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,39,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,40,16,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,41,85,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,42,1,92,92,92,92
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,43,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,44,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,45,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,46,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,47,9,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,48,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,49,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,50,1,43,43,43,43
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,51,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,52,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,53,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,54,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,55,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,56,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,57,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,58,86,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,59,1,38,38,38,38
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,60,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,61,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,62,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,63,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,64,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,65,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,66,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,67,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,68,11,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,69,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,70,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,71,1,41,41,41,41
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,72,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,73,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,74,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,75,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,76,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,77,9,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,78,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,79,12,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,80,15,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,81,89,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,82,1,36,36,36,36
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,83,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,84,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,85,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,86,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,87,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,88,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,89,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,90,16,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,91,85,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,92,1,61,61,61,61
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,93,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,94,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,95,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,96,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,97,9,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,98,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,99,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,100,1,88,88,88,88
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,101,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,102,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,103,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,104,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,105,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,106,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,107,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,108,86,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,109,1,71,71,71,71
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,110,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,111,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,112,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,113,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,114,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,115,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,116,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,117,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,118,11,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,119,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,120,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,121,1,68,68,68,68
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,122,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,123,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,124,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,125,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,126,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,127,9,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,128,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,129,12,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,130,15,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,131,89,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,132,1,66,66,66,66
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,133,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,134,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,135,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,136,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,137,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,138,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,139,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,140,16,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,141,85,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,142,1,88,88,88,88
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,143,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,144,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,145,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,146,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,147,9,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,148,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Shrink-fixed,149,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,0,1,98,98,98,98
mkgw_native_adamf,W-NA,dev_oof,Radius-1,1,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,2,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,3,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,4,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,5,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,6,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,7,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,8,86,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,9,1,76,76,76,76
mkgw_native_adamf,W-NA,dev_oof,Radius-1,10,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,11,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,12,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,13,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,14,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,15,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,16,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,17,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,18,11,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,19,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,20,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,21,1,89,89,89,89
mkgw_native_adamf,W-NA,dev_oof,Radius-1,22,2,1,1,1,2
mkgw_native_adamf,W-NA,dev_oof,Radius-1,23,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,24,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,25,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,26,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,27,9,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,28,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,29,12,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,30,15,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,31,89,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,32,1,72,72,72,72
mkgw_native_adamf,W-NA,dev_oof,Radius-1,33,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,34,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,35,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,36,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,37,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,38,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,39,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,40,16,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,41,85,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,42,1,92,92,92,92
mkgw_native_adamf,W-NA,dev_oof,Radius-1,43,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,44,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,45,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,46,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,47,9,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,48,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,49,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,50,1,43,43,43,43
mkgw_native_adamf,W-NA,dev_oof,Radius-1,51,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,52,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,53,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,54,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,55,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,56,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,57,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,58,86,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,59,1,38,38,38,38
mkgw_native_adamf,W-NA,dev_oof,Radius-1,60,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,61,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,62,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,63,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,64,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,65,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,66,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,67,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,68,11,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,69,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,70,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,71,1,41,41,41,41
mkgw_native_adamf,W-NA,dev_oof,Radius-1,72,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,73,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,74,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,75,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,76,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,77,9,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,78,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,79,12,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,80,15,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,81,89,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,82,1,36,36,36,36
mkgw_native_adamf,W-NA,dev_oof,Radius-1,83,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,84,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,85,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,86,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,87,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,88,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,89,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,90,16,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,91,85,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,92,1,61,61,61,61
mkgw_native_adamf,W-NA,dev_oof,Radius-1,93,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,94,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,95,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,96,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,97,9,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,98,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,99,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,100,1,88,88,88,88
mkgw_native_adamf,W-NA,dev_oof,Radius-1,101,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,102,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,103,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,104,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,105,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,106,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,107,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,108,86,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,109,1,71,71,71,71
mkgw_native_adamf,W-NA,dev_oof,Radius-1,110,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,111,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,112,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,113,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,114,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,115,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,116,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,117,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,118,11,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,119,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,120,91,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,121,1,68,68,68,68
mkgw_native_adamf,W-NA,dev_oof,Radius-1,122,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,123,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,124,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,125,5,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,126,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,127,9,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,128,10,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,129,12,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,130,15,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,131,89,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,132,1,66,66,66,66
mkgw_native_adamf,W-NA,dev_oof,Radius-1,133,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,134,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,135,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,136,6,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,137,7,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,138,8,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,139,13,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,140,16,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,141,85,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,142,1,88,88,88,88
mkgw_native_adamf,W-NA,dev_oof,Radius-1,143,2,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,144,3,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,145,4,0,0,0,0
mkgw_native_adamf,W-NA,dev_oof,Radius-1,146,6,0,0,0,0
